stop_date,stop_time,lat,lng,driver_age,driver_race,driver_gender,is_arrested,citation_issued,warning_issued,stop_outcome,persom_searched,search_vehicle,search_conducted,search_basis,violation
14/01/15,14:12:00,41.7409585,-72.6716127,59,White,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Registration
14/01/15,14:42:00,41.7836044,-72.6850766,26,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Registration
14/01/15,14:50:00,41.773481,-72.6717501,22,Hispanic,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Window Tint
14/01/15,15:12:00,41.778171,-72.6726407,74,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
14/01/15,15:15:00,41.778171,-72.6726407,29,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
14/01/15,15:28:00,41.7772992,-72.68369,34,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
14/01/15,15:30:00,41.778171,-72.6726407,58,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
14/01/15,15:30:00,41.778171,-72.6726407,31,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
14/01/15,15:45:00,41.8335315,-72.8660463,23,Hispanic,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
14/01/15,16:51:00,41.7673115,-72.7047745,40,White,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
14/01/15,18:10:00,41.7879241,-72.6595459,21,Black,M,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,probable cause,Traffic Control Signal
14/01/15,19:30:00,41.7820351,-72.6953117,46,Black,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
14/01/15,20:15:00,41.7581312,-72.6905722,25,White,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Stop Sign
14/01/15,20:18:00,41.7677114,-72.6998715,38,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Cell Phone
15/01/15,9:06:00,41.7580915,-72.6840812,39,Hispanic,F,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Suspended License
15/01/15,9:08:00,41.7518842,-72.6998291,32,Hispanic,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Registration
15/01/15,9:40:00,41.7580483,-72.6870919,37,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Registration
15/01/15,9:56:00,41.7576491,-72.6872243,29,Hispanic,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Display of Plates
15/01/15,10:09:00,41.7570704,-72.6939647,39,White,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Suspended License
15/01/15,10:41:00,41.7466539,-72.6925357,23,Black,F,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Other
15/01/15,10:48:00,41.7676214,-72.6804077,60,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
15/01/15,11:12:00,41.7568604,-72.6907991,65,Hispanic,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Suspended License
15/01/15,11:15:00,41.778171,-72.6726407,44,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,11:20:00,41.778171,-72.6726407,26,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
15/01/15,11:20:00,41.7574708,-72.6800537,20,Hispanic,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Display of Plates
15/01/15,11:30:00,41.7547768,-72.7057092,47,Hispanic,F,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Suspended License
15/01/15,11:30:00,41.7698678,-72.6708681,52,Black,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Other
15/01/15,11:36:00,41.7688174,-72.6753812,41,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
15/01/15,11:40:00,41.778171,-72.6726407,48,Hispanic,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,11:45:00,41.778171,-72.6726407,49,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,12:01:00,41.778171,-72.6726407,41,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,12:15:00,41.7705708,-72.6743214,31,Hispanic,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
15/01/15,12:18:00,41.7551985,-72.6865554,39,Hispanic,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Other
15/01/15,12:27:00,41.7700908,-72.674748,47,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
15/01/15,12:40:00,41.778171,-72.6726407,22,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Window Tint
15/01/15,12:40:00,41.778171,-72.6726407,41,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,12:47:00,41.7441994,-72.6891951,22,Hispanic,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Other
15/01/15,12:50:00,41.773481,-72.6717501,51,Black,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,12:57:00,41.7678061,-72.6735989,21,White,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
15/01/15,12:59:00,41.778171,-72.6726407,47,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,13:00:00,41.778171,-72.6726407,35,Hispanic,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,13:05:00,41.7814162,-72.6759964,24,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
15/01/15,13:08:00,41.778171,-72.6726407,26,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,13:17:00,41.778171,-72.6726407,34,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,13:37:00,41.7737323,-72.6762797,66,Black,F,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Registration
15/01/15,14:09:00,41.778171,-72.6726407,32,Hispanic,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,14:10:00,41.778171,-72.6726407,33,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,14:12:00,41.772039,-72.6761008,22,Black,F,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Suspended License
15/01/15,14:30:00,NA,NA,72,Hispanic,F,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Suspended License
15/01/15,15:03:00,41.7636676,-72.6866503,48,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
15/01/15,15:20:00,41.8052708,-72.7005079,27,Black,M,FALSE,FALSE,TRUE,warning,TRUE,FALSE,TRUE,probable cause,Stop Sign
15/01/15,16:20:00,41.7671574,-72.6757058,27,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Moving Violation
15/01/15,16:20:00,41.7671574,-72.6757058,27,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Moving Violation
15/01/15,16:44:00,41.7636676,-72.6866503,36,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Registration
15/01/15,16:50:00,41.7640542,-72.6805604,38,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
15/01/15,16:54:00,41.7671574,-72.6757058,54,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Moving Violation
15/01/15,17:22:00,41.7657945,-72.6731427,22,Black,M,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Suspended License
15/01/15,20:35:00,41.7671574,-72.6757058,30,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Moving Violation
15/01/15,23:50:00,41.7686386,-72.6801622,23,Black,M,FALSE,FALSE,TRUE,warning,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
16/01/15,8:35:00,41.784714,-72.7053215,48,Asian,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
16/01/15,8:51:00,41.784714,-72.7053215,62,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,9:00:00,41.7733606,-72.6770652,58,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Registration
16/01/15,9:04:00,41.784714,-72.7053215,46,White,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,9:14:00,41.784714,-72.7053215,59,White,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,9:33:00,41.764119,-72.6738973,22,White,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
16/01/15,9:45:00,41.7705708,-72.6743214,38,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
16/01/15,9:49:00,41.782341,-72.6658248,36,Hispanic,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Seatbelt
16/01/15,9:55:00,41.7579471,-72.6833744,20,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
16/01/15,10:04:00,41.8002705,-72.6857622,21,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,10:12:00,41.8002705,-72.6857622,54,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,10:23:00,41.7808002,-72.6862425,44,Black,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
16/01/15,10:34:00,41.8002705,-72.6857622,25,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,10:39:00,41.8002705,-72.6857622,66,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,10:40:00,41.8002705,-72.6857622,37,White,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,10:42:00,41.7696778,-72.6861066,29,Black,F,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Registration
16/01/15,10:47:00,41.8002705,-72.6857622,68,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Moving Violation
16/01/15,10:51:00,41.8002705,-72.6857622,50,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,10:54:00,41.8002705,-72.6857622,42,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,10:58:00,41.8002705,-72.6857622,56,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:01:00,41.8002705,-72.6857622,25,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:12:00,41.8002705,-72.6857622,43,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:14:00,41.8002705,-72.6857622,63,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
16/01/15,11:16:00,41.8002705,-72.6857622,23,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:19:00,41.75775,-72.6905852,28,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Display of Plates
16/01/15,11:26:00,41.8002705,-72.6857622,34,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:30:00,41.8002705,-72.6857622,49,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
16/01/15,11:30:00,41.8002705,-72.6857622,23,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:32:00,41.8002705,-72.6857622,40,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:34:00,41.8002705,-72.6857622,33,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:35:00,41.8002705,-72.6857622,57,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
16/01/15,11:38:00,41.8002705,-72.6857622,40,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:41:00,41.8002061,-72.6865201,69,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:43:00,41.8002705,-72.6857622,41,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
16/01/15,11:44:00,41.8002705,-72.6857622,22,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
16/01/15,11:45:00,41.8002705,-72.6857622,62,White,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Suspended License
16/01/15,12:00:00,41.7593187,-72.6892595,39,Hispanic,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Other
16/01/15,12:29:00,41.7466937,-72.6862082,22,Hispanic,F,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Suspended License
16/01/15,12:41:00,41.7427506,-72.6984243,41,Hispanic,F,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Registration
16/01/15,12:53:00,41.7678061,-72.6735989,35,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
16/01/15,13:48:00,41.7675402,-72.6948276,50,White,M,FALSE,FALSE,TRUE,warning,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
16/01/15,18:00:00,41.7429364,-72.7092632,23,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
16/01/15,19:45:00,41.7864953,-72.6770913,24,White,M,TRUE,FALSE,FALSE,arrest,TRUE,TRUE,TRUE,probable cause,Other
16/01/15,22:00:00,41.7383236,-72.6663854,53,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
17/01/15,11:45:00,41.7369422,-72.6969499,27,Hispanic,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
17/01/15,18:59:00,41.7788638,-72.6785084,25,Hispanic,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,other,Defective Lights
18/01/15,17:02:00,41.7828258,-72.6980006,25,White,F,FALSE,FALSE,TRUE,warning,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
19/01/15,17:10:00,41.7751005,-72.6864964,33,Black,F,FALSE,FALSE,TRUE,warning,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
20/01/15,8:10:00,41.7553146,-72.6759314,40,Hispanic,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Registration
20/01/15,8:17:00,41.7653927,-72.6722256,72,White,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
20/01/15,8:50:00,41.7329079,-72.7064274,52,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
20/01/15,8:58:00,41.7329079,-72.7064274,74,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
20/01/15,8:58:00,41.7329079,-72.7064274,38,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
20/01/15,9:00:00,41.767421,-72.6731382,42,White,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Moving Violation
20/01/15,9:38:00,41.7546065,-72.6932977,28,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
20/01/15,10:15:00,41.7579569,-72.6876347,68,White,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Other
20/01/15,10:20:00,41.7462736,-72.6962998,24,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
20/01/15,10:37:00,41.7712029,-72.6752379,23,White,F,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Registration
20/01/15,10:55:00,41.767786,-72.6866238,39,White,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Registration
20/01/15,11:00:00,41.7712029,-72.6752379,28,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
20/01/15,11:03:00,41.7581915,-72.6937743,55,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Registration
20/01/15,11:07:00,41.7712029,-72.6752379,54,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
20/01/15,11:14:00,41.7658043,-72.6733723,25,White,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
20/01/15,11:16:00,41.7712029,-72.6752379,48,White,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Seatbelt
20/01/15,11:18:00,41.7733606,-72.6770652,46,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
20/01/15,11:25:00,41.7712706,-72.6745227,19,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Seatbelt
20/01/15,11:28:00,41.7712029,-72.6752379,31,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
20/01/15,11:28:00,41.7582444,-72.6956848,45,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
20/01/15,11:31:00,41.7658043,-72.6733723,60,Black,M,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Registration
20/01/15,11:35:00,41.7705708,-72.6743214,31,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
20/01/15,11:44:00,41.7712029,-72.6752379,72,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
20/01/15,11:46:00,41.7712029,-72.6752379,42,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Seatbelt
20/01/15,11:53:00,41.7593886,-72.6987784,28,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
20/01/15,11:54:00,41.7717457,-72.6755955,51,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Other
20/01/15,11:56:00,41.7435469,-72.6896823,38,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Registration
20/01/15,12:00:00,41.7722138,-72.6763471,33,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
20/01/15,12:08:00,41.7712029,-72.6752379,34,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
20/01/15,12:09:00,41.7708448,-72.6791261,42,White,M,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Registration
20/01/15,12:13:00,41.7564145,-72.665203,79,Hispanic,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
20/01/15,12:23:00,41.7712029,-72.6752379,43,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
20/01/15,12:27:00,41.7564145,-72.665203,33,White,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
20/01/15,12:28:00,41.7717457,-72.6755955,51,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
20/01/15,12:31:00,41.7712029,-72.6752379,59,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
20/01/15,12:31:00,41.7712029,-72.6752379,28,Hispanic,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
20/01/15,12:38:00,41.7731894,-72.6768174,21,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
20/01/15,12:50:00,41.7633254,-72.6803892,54,Hispanic,M,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Registration
20/01/15,12:56:00,41.7705708,-72.6743214,34,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
20/01/15,12:56:00,41.7688174,-72.6753812,54,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Other
20/01/15,13:21:00,41.7670032,-72.6702383,52,White,F,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Suspended License
20/01/15,13:28:00,41.7562096,-72.6764672,43,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Registration
20/01/15,13:30:00,41.7564216,-72.6736178,52,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Traffic Control Signal
20/01/15,14:05:00,41.7668725,-72.6731758,58,Hispanic,M,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Registration
20/01/15,14:30:00,41.7423225,-72.6742384,24,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
20/01/15,15:08:00,41.7691709,-72.6777111,23,Black,M,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Suspended License
20/01/15,15:23:00,41.7581737,-72.692903,35,Hispanic,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Display of Plates
20/01/15,16:10:00,41.7321894,-72.69976,29,Hispanic,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
20/01/15,16:22:00,41.7684022,-72.6745227,22,Hispanic,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Other
20/01/15,17:05:00,41.7333417,-72.6874318,59,White,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Other
20/01/15,17:18:00,41.7688196,-72.6709555,29,Black,M,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Suspended License
20/01/15,17:53:00,41.7909827,-72.6781485,51,Black,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Moving Violation
21/01/15,8:42:00,41.7453617,-72.6829997,43,Black,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Registration
21/01/15,8:55:00,41.7656141,-72.6695564,43,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
21/01/15,9:36:00,41.7696913,-72.6919992,25,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
21/01/15,9:49:00,41.7732284,-72.6768627,50,White,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
21/01/15,9:57:00,41.7389259,-72.6960069,18,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Registration
21/01/15,11:15:00,41.7441491,-72.7004553,31,Hispanic,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Registration
21/01/15,11:30:00,41.7465718,-72.6940277,34,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Registration
21/01/15,11:42:00,41.7383785,-72.6938845,34,Hispanic,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Suspended License
21/01/15,11:44:00,41.7448028,-72.6941215,29,Hispanic,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Cell Phone
21/01/15,11:55:00,41.778171,-72.6726407,67,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
21/01/15,11:57:00,41.7545537,-72.693076,41,Hispanic,F,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Suspended License
21/01/15,12:10:00,41.7404372,-72.6873975,26,Hispanic,F,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Registration
21/01/15,12:12:00,41.778171,-72.6726407,46,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
21/01/15,12:13:00,41.735289,-72.6931592,40,Hispanic,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Registration
21/01/15,12:33:00,41.784714,-72.7053215,61,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
21/01/15,12:41:00,41.7587965,-72.6748922,55,White,M,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Registration
21/01/15,12:45:00,41.784714,-72.7053215,51,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
21/01/15,12:48:00,41.764119,-72.6738973,20,White,M,TRUE,FALSE,FALSE,arrest,TRUE,FALSE,TRUE,probable cause,Other
21/01/15,12:55:00,41.7564216,-72.6736178,25,White,F,FALSE,FALSE,TRUE,warning,TRUE,FALSE,TRUE,probable cause,Traffic Control Signal
21/01/15,13:00:00,41.784714,-72.7053215,33,Black,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
21/01/15,13:12:00,41.784714,-72.7053215,22,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
21/01/15,13:21:00,41.784714,-72.7053215,58,White,M,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
21/01/15,13:35:00,41.784714,-72.7053215,64,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Speed Related
21/01/15,13:40:00,41.7672781,-72.6729867,25,White,F,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,probable cause,Registration
